long	lat	DEPTH	K_sw
-109.7863922	40.4002762	150	0.0361
-106.0672226	39.4324989	71	0.0361
-109.8797226	34.5849991	40.5	0.0361
-109.9063873	42.605835	49	0.0361
-112.2902756	37.376667	14	0.0361
-107.359726	36.4891663	4	0.0361
-109.2916306	38.4816611	60.5	0.0361
-108.8647232	41.3777771	34	0.0361
-107.8320541	40.3155251	6	0.0361
-114.3461151	38.0007935	24.5	0.0361
-105.8499985	39.5675011	5	0.0361
-115.3717299	38.9323336	15	0.0361
-108.1428909	39.657196	173	0.0361
-110.8068314	41.3241959	15	0.0361
-107.8744431	39.1022224	2	0.0361
-112.8150024	36.6824989	28	0.036
-108.8375015	35.1583328	8	0.036
-111.418541	39.1230202	6	0.036
-107.7388916	37.5013885	63.5	0.036
-107.8278351	38.4450264	22.5	0.036
-108.2928619	35.8850403	35.5	0.036
-107.8730545	37.8711128	56	0.036
-109.7863922	40.4002762	67.5	0.036
-111.76688	38.504559	96	0.036
-108.3008347	40.8780556	22.5	0.036
-109.7405014	43.000473	33	0.036
-109.5555573	39.4933319	4	0.036
-110.1627808	39.0183334	42.5	0.036
-106.2513885	39.4883347	80.5	0.036
-114.460556	36.5769463	7.5	0.0359
-108.5516663	37.5730553	235	0.0359
-111.418541	39.1230202	25	0.0359
-108.1886139	37.480278	21	0.0359
-110.66068	40.84456	16	0.0359
-110.0325012	34.6688881	160	0.0359
-107.7242737	40.152195	12.5	0.0359
-114.1305542	36.7652779	13	0.0359
-112.0849991	36.2975006	12.5	0.0359
-107.8326111	40.2335815	80	0.0359
-108.3933334	37.2383347	127	0.0359
-105.9022217	39.9069443	24	0.0359
-107.4981537	40.4202461	23	0.0359
-107.6351089	40.4358025	126.5	0.0359
-114.4455566	36.5741653	85.5	0.0359
-114.2847214	36.6811104	72.5	0.0359
-111.3225021	39.0730553	28	0.0358
-108.3008347	40.8780556	108	0.0358
-115.1633333	36.5196667	5	0.0358
-110.0100021	34.6583328	49.5	0.0358
-111.6015625	35.5991936	37	0.0358
-106.422226	40.2936096	4	0.0358
-108.3378983	39.8980255	104.5	0.0358
-109.8675003	42.7702789	54.5	0.0358
-108.9241638	37.3549995	96.5	0.0358
-109.5247192	40.398613	32.5	0.0358
-108.8533325	36.0161095	40.5	0.0358
-106.7930527	40.5319443	128.5	0.0358
-107.4041672	38.6427765	24.5	0.0358
-115.2638889	35.9913889	40	0.0358
-111.5354767	38.159977	44.5	0.0358
-108.7713852	34.4602776	146.5	0.0358
-108.8141632	39.2519455	4	0.0358
-110.3098907	41.2798042	110.5	0.0358
-108.7983322	39.5111122	130.5	0.0358
-107.8330383	38.4001808	29	0.0358
-106.8399963	39.5413895	122	0.0358
-110.66068	40.84456	4	0.0358
-108.3600006	38.4338875	66	0.0358
-107.5244446	40.1172218	114	0.0357
-111.418541	39.1230202	43.5	0.0357
-108.206665	37.6963882	13	0.0357
-110.0416641	40.8441658	7.5	0.0357
-109.4471583	37.8694028	16	0.0357
-107.8793962	39.0443824	32.5	0.0357
-110.1941681	42.4119453	30	0.0357
-108.7277778	36.5541667	5	0.0357
-109.4471583	37.8694028	74.5	0.0357
-109.7247238	42.5913887	12.5	0.0357
-109.239978	38.313466	51	0.0357
-114.2283249	37.284977	22	0.0357
-108.2786111	38.8655556	30	0.0357
-108.2005539	37.6502762	85	0.0357
-114.2449875	36.9077606	2.5	0.0357
-109.8619461	42.9225006	82	0.0357
-107.3199997	37.0741653	2.5	0.0357
-108.7902756	38.2147217	43.5	0.0356
-106.4225006	40.2941666	69	0.0356
-107.9249055	37.7990836	12.5	0.0356
-109.9355545	41.5369453	11.5	0.0356
-109.4683304	39.3619461	9	0.0356
-111.1694412	37.8097496	1.5	0.0356
-114.2283249	37.284977	38	0.0356
-109.9355545	41.5369453	4	0.0356
-109.101387	41.5897217	50.5	0.0356
-107.0720291	40.3394165	11.5	0.0356
-110.1029861	41.3051917	35	0.0356
-108.3933334	37.2383347	98	0.0356
-109.239978	38.313466	77.5	0.0356
-106.7563858	40.836113	36.5	0.0356
-111.5354767	38.159977	103	0.0356
-110.7513885	39.1222229	75	0.0356
-111.2491684	39.6555557	155	0.0356
-107.8211136	37.1986122	134.5	0.0356
-108.6233368	37.7341652	2.5	0.0356
-109.4471583	37.8694028	42.5	0.0356
-108.6452789	35.2119446	15	0.0356
-108.6125	36.5236111	2.5	0.0356
-109.6907398	38.8162041	136	0.0356
-108.9241638	37.3549995	133	0.0356
-115.6953333	36.3157167	23.5	0.0355
-107.6163864	38.9852791	52	0.0355
-114.6769409	36.7125015	42	0.0355
-109.9877777	37.6049995	73.5	0.0355
-109.6907398	38.8162041	3.5	0.0355
-105.8705521	39.9288902	63.5	0.0355
-109.4683304	39.3619461	2.5	0.0355
-108.609726	41.5719452	50.5	0.0355
-107.4877777	36.1133347	149	0.0355
-114.6930542	36.7194443	7.5	0.0355
-109.9688873	35.5572205	17.5	0.0355
-108.2133331	37.6944427	3.5	0.0355
-108.8947222	37.1316667	33	0.0355
-110.0325012	34.6688881	133	0.0355
-106.8399963	39.5413895	164	0.0355
-110.5583344	42.2083321	19	0.0355
-110.6252747	40.4333344	88	0.0355
-106.7747192	40.7802773	21.5	0.0355
-110.7513885	39.1222229	25.5	0.0355
-108.6416702	35.5994453	21.5	0.0355
-108.2555542	38.3683319	54	0.0355
-110.1627808	39.0183334	27	0.0355
-111.6015625	35.5991936	2.5	0.0354
-111.7446976	35.2676659	2.5	0.0354
-107.1738892	36.4361115	11.5	0.0354
-109.9688873	35.5572205	173	0.0354
-106.4749756	38.8054733	10.5	0.0354
-111.4355545	35.0316658	10.5	0.0354
-108.1428909	39.657196	70	0.0354
-110.0784454	41.3434181	44.5	0.0354
-110.3202744	35.7849998	5.5	0.0354
-111.5796204	35.6064148	13.5	0.0354
-108.8130556	39.3666667	5	0.0354
-108.4179001	39.9333038	140	0.0354
-111.0402222	39.2090556	3	0.0354
-108.8130556	39.3666667	18.5	0.0354
-107.0636978	40.3119164	51	0.0354
-109.0220566	38.925972	35	0.0354
-108.8375015	35.1583328	2	0.0354
-107.4981537	40.4202461	13	0.0354
-110.3046389	40.1795833	12	0.0354
-110.1597214	40.5786095	19	0.0354
-111.297226	37.5602493	73.5	0.0354
-111.6672211	38.1427765	1.5	0.0353
-108.9622192	37.1427765	136	0.0353
-109.9494476	35.4872208	33	0.0353
-109.5469437	39.8616676	20.5	0.0353
-115.6298	36.2492667	9.5	0.0353
-108.9111099	35.9836121	13	0.0353
-114.2903366	36.7424736	12	0.0353
-111.104248	36.1844711	28	0.0353
-109.922226	34.6172218	64	0.0352
-115.2638889	35.9913889	26	0.0352
-109.9877777	37.6049995	27	0.0352
-105.8861084	39.8866653	17	0.0352
-110.8479691	39.1944084	9	0.0352
-108.9241638	37.3549995	1.5	0.0352
-114.2449875	36.9077606	11	0.0352
-105.6699982	40.2236099	77.5	0.0352
-108.2388916	37.5991669	12.5	0.0352
-110.3790945	39.6579559	156	0.0352
-108.6650009	35.0005569	11.5	0.0352
-113.3472214	36.9516678	144.5	0.0352
-107.5408325	40.6997223	44.5	0.0352
-114.960022	39.1468849	15	0.0351
-110.0799713	43.3605843	9	0.0351
-108.1203918	39.6246986	39.5	0.0351
-106.9986115	36.9111099	4	0.0351
-109.6897202	42.8730545	25	0.0351
-115.1633333	36.5196667	21.5	0.0351
-110.5163889	42.6216667	9	0.0351
-110.5248861	42.8272889	9	0.0351
-107.3150024	40.1286125	58.5	0.0351
-109.8630524	40.8822212	15	0.0351
-111.1828308	37.7846947	3.5	0.0351
-108.9111099	35.9836121	27	0.0351
-108.9738922	37.4644432	2	0.0351
-114.4577789	37.4586105	49.5	0.0351
-107.8387222	40.2499695	13.5	0.0351
-108.9691696	35.0036125	126	0.035
-108.8130556	39.3666667	54.5	0.035
-108.4929047	39.896637	5.5	0.035
-113.2291641	36.9491653	106.5	0.035
-105.9022217	39.9069443	42	0.035
-108.5730591	37.7116661	5	0.035
-108.609726	41.5719452	27.5	0.035
-114.6930542	36.7194443	60	0.035
-106.7480545	40.8197212	51	0.035
-114.1305542	36.7652779	6	0.035
-105.9805527	39.8138885	2	0.035
-110.3883362	34.3680573	5.5	0.035
-111.1788635	40.2114029	87.5	0.035
-107.8326111	40.2335815	48.5	0.035
-107.9938889	38.4952774	19	0.035
-110.3125	40.9791679	4	0.035
-109.276947	34.2338905	14	0.035
-107.833252	38.3878326	10	0.035
-110.558609	35.5711098	137	0.035
-110.5153972	42.6228167	15	0.035
-114.2283249	37.284977	11.5	0.035
-109.9069444	37.4019444	102	0.035
-111.5282288	35.6650276	15.5	0.035
-107.8793962	39.0443824	10	0.035
-106.5313873	38.8208351	24	0.035
-106.7236099	40.8005562	24	0.0349
-108.7244415	38.1197205	20.5	0.0349
-114.2449875	36.9077606	21.5	0.0349
-114.960022	39.1468849	2.5	0.0349
-108.7902756	38.2147217	1.5	0.0349
-108.8894424	37.5038872	1.5	0.0349
-108.8894424	37.5038872	100.5	0.0349
-109.9877777	37.6049995	12.5	0.0349
-107.4780579	41.2297211	68	0.0349
-108.5730591	37.7116661	21	0.0349
-106.8097229	39.2313881	58.5	0.0349
-108.1222706	38.6990731	3	0.0349
-109.2916306	38.4816611	6	0.0349
-109.7099991	43.0111122	52	0.0349
-112.1880569	35.4980545	53.5	0.0349
-114.4287491	36.3862762	164.5	0.0348
-111.104248	36.1844711	18	0.0348
-108.1428909	39.657196	133	0.0348
-109.9494476	35.4872208	90.5	0.0348
-109.9877777	37.6049995	41.5	0.0348
-107.3655548	36.3549995	2.5	0.0348
-111.6672211	38.1427765	6	0.0348
-111.0710297	38.9424667	105	0.0348
-108.6552811	41.6613884	35.5	0.0348
-108.9691696	35.0036125	42	0.0348
-108.9622192	37.1427765	2.5	0.0348
-108.985	37.4644444	1.5	0.0348
-111.6223984	35.5958595	30.5	0.0348
-109.5469437	39.8616676	4	0.0348
-110.4866638	41.1869431	4	0.0348
-114.4361115	37.1566658	2	0.0348
-105.8459702	40.3979721	51	0.0348
-107.5625	37.1072235	2.5	0.0348
-108.6938858	37.6755562	2.5	0.0348
-107.9444427	38.5155563	36.5	0.0347
-115.1322403	37.3155251	34.5	0.0347
-105.8527756	40.3463898	35.5	0.0347
-107.8949966	39.106945	3.5	0.0347
-110.1610031	41.2350006	78.5	0.0347
-107.5447235	39.0416679	6.5	0.0347
-106.7236099	40.8005562	9	0.0347
-114.9655838	39.149662	5	0.0347
-110.4866638	41.1869431	57	0.0347
-115.3382797	36.4982224	132	0.0347
-110.230835	42.6591682	63	0.0347
-109.7099991	43.0111122	24	0.0347
-109.5555573	39.4933319	2.5	0.0347
-107.9881744	40.3535805	39.5	0.0347
-115.2047222	36.2658333	49.5	0.0347
-108.3008347	40.8780556	2.5	0.0347
-110.8057785	41.3238068	26.5	0.0347
-108.8666687	36.0208321	164	0.0347
-108.2580566	38.3708344	68.5	0.0347
-112.0205536	36.2597237	7.5	0.0347
-109.9688873	35.5572205	59.5	0.0346
-108.2580566	38.3708344	99	0.0346
-110.4922256	39.2080574	27.5	0.0346
-110.0763855	43.0888901	15.5	0.0346
-108.8183333	39.3927778	8	0.0346
-107.8777771	38.3927765	68	0.0346
-106.4225006	40.2941666	40.5	0.0346
-107.881424	38.4427452	9	0.0346
-108.2249985	37.9247208	36.5	0.0346
-110.0416641	40.8441658	80	0.0346
-108.7129288	41.5582848	5	0.0346
-109.2598111	42.6457417	35.5	0.0346
-107.497879	40.4241371	24.5	0.0346
-113.7177811	37.2866669	2.5	0.0346
-110.7833328	39.1583328	105	0.0346
-108.3933334	37.2383347	53.5	0.0346
-106.7563858	40.836113	1.5	0.0346
-108.5730591	37.7116661	70.5	0.0346
-108.9688339	37.1469154	29.5	0.0345
-108.9466629	37.2636108	134.5	0.0345
-106.7794418	40.4627762	2.5	0.0345
-109.9494476	35.4872208	15.5	0.0345
-107.4008331	36.2861099	1	0.0345
-109.9361115	34.9883347	73	0.0345
-109.7099991	43.0111122	35.5	0.0345
-109.7980576	41.5113907	84.5	0.0345
-108.5827789	34.9702797	13	0.0345
-111.4355545	35.0316658	1.5	0.0345
-109.6907398	38.8162041	17	0.0345
-107.8028613	37.657514	45.5	0.0345
-109.9355545	41.5369453	1.5	0.0345
-110.1941681	42.4119453	107.5	0.0345
-108.9272232	35.8827782	23	0.0345
-107.4041672	38.6427765	146	0.0345
-113.0875015	37.314724	94	0.0345
-110.3202744	35.7849998	1.5	0.0345
-109.9063873	42.605835	20	0.0344
-113.0875015	37.314724	70.5	0.0344
-106.8447189	38.4402771	72.5	0.0344
-108.8947222	37.1316667	15.5	0.0344
-108.2249985	37.9247208	127	0.0344
-109.6238861	37.9609985	4	0.0344
-115.6298	36.2492667	87	0.0344
-110.9916687	38.9000015	18	0.0344
-107.6324997	38.9822235	70.5	0.0344
-107.8387222	40.2499695	3.5	0.0344
-110.1627808	39.0183334	7.5	0.0344
-115.6803333	36.3089444	23	0.0344
-110.539444	41.540554	4	0.0344
-108.4124985	37.2519455	16	0.0344
-109.9372253	40.8916664	99	0.0343
-114.5838852	37.3375015	50.5	0.0343
-108.2388916	37.5991669	73.5	0.0343
-108.5730591	37.7116661	44.5	0.0343
-111.3225021	39.0730553	9	0.0343
-107.8955154	38.4757996	39	0.0343
-111.0680542	39.1727791	15.5	0.0343
-110.3883362	34.3680573	1.5	0.0343
-114.3722229	37.8830185	47	0.0343
-108.6552811	41.6613884	20	0.0343
-112.9410629	37.2263756	52.5	0.0343
-107.9998016	36.6428032	47	0.0343
-113.0419464	36.9483337	1.5	0.0343
-107.4780579	41.2297211	22.5	0.0343
-109.741806	37.3552818	12.5	0.0343
-108.6388855	34.4858322	191.5	0.0343
-113.9524994	37.3022232	1.5	0.0343
-107.3045425	40.7849655	1.5	0.0343
-111.7036133	38.0813904	117.5	0.0343
-106.7747192	40.7802773	58.5	0.0343
-111.418541	39.1230202	136	0.0343
-108.8666687	36.0208321	104	0.0343
-111.297226	37.5602493	44	0.0343
-110.6252747	40.4333344	62.5	0.0343
-108.7983322	39.5111122	79.5	0.0343
-109.6002808	42.6652794	5.5	0.0342
-109.7405014	43.000473	78.5	0.0342
-108.8533325	36.0161095	54.5	0.0342
-109.239978	38.313466	27.5	0.0342
-110.2641678	41.9016685	2.5	0.0342
-110.0833359	34.4652786	58.5	0.0342
-110.1080551	42.6925011	14.5	0.0342
-106.7563858	40.836113	69.5	0.0342
-107.2880554	39.1199989	49.5	0.0342
-106.8447189	38.4402771	42	0.0342
-113.0875015	37.314724	32.5	0.0342
-112.1880569	35.4980545	23	0.0342
-105.878891	40.4638901	102.5	0.0342
-109.8045528	41.4466556	7	0.0342
-107.5447235	39.0416679	34.5	0.0342
-114.4287491	36.3862762	32.5	0.0342
-110.3529	40.5501667	59	0.0342
-111.3058222	39.6177306	41.5	0.0342
-110.1080551	42.6925011	28.5	0.0342
-115.6298	36.2492667	20	0.0342
-107.3655548	36.3549995	142	0.0342
-113.3397217	36.9911118	2.5	0.0342
-105.8880539	39.8955574	2.5	0.0342
-107.9822235	38.4180565	36	0.0342
-107.4691696	38.669445	25.5	0.0342
-110.5583344	42.2083321	6.5	0.0342
-108.5827789	34.9702797	4	0.0342
-108.5866699	36.2147217	93	0.0342
-109.585556	42.5536118	37.5	0.0342
-110.1029861	41.3051917	23	0.0341
-107.75	37.5333328	41.5	0.0341
-109.8675003	42.7702789	85	0.0341
-108.8183333	39.3927778	124.5	0.0341
-109.9361115	34.9883347	119	0.0341
-107.4691696	38.669445	7.5	0.0341
-111.2638855	39.5780563	60	0.0341
-107.8278351	38.4450264	7.5	0.0341
-115.6803333	36.3089444	74	0.0341
-110.0707245	43.4275818	171	0.0341
-107.5244446	40.1172218	64.5	0.0341
-109.4109167	42.71225	37.5	0.0341
-110.6305542	38.8916664	68.5	0.0341
-109.5116667	40.0047222	1	0.0341
-107.480835	39.0055542	56	0.0341
-108.8666687	36.0208321	30.5	0.0341
-112.4991684	35.6813889	13.5	0.0341
-109.9400024	37.1088905	8	0.0341
-109.8630524	40.8822212	30	0.0341
-108.2786111	38.8655556	4	0.0341
-108.2249985	37.9247208	14	0.034
-109.6897202	42.8730545	54.5	0.034
-112.9410629	37.2263756	91	0.034
-110.80175	42.2656111	78.5	0.034
-107.4780579	41.2297211	1	0.034
-110.183609	42.6708336	25.5	0.034
-109.9494476	35.4872208	4	0.034
-107.9881744	40.3535805	11.5	0.034
-115.3382797	36.4982224	32.5	0.034
-107.9822235	38.4180565	77.5	0.034
-110.0707245	43.4275818	141	0.034
-110.2699966	42.8461113	103	0.034
-112.2902756	37.376667	30.5	0.034
-110.3440323	35.789753	104	0.034
-105.9649963	39.6772232	54.5	0.034
-110.0601959	41.2314987	35.5	0.034
-115.6803333	36.3089444	39	0.034
-113.0722198	37.3597221	32	0.034
-106.7563858	40.836113	191.5	0.034
-107.1738892	36.4361115	2.5	0.034
-109.0374985	38.6800003	12.5	0.034
-113.9244461	37.1800003	14	0.034
-108.3378983	39.8980255	126.5	0.034
-108.8666687	36.0208321	48	0.034
-107.6351089	40.4358025	78	0.034
-110.6111145	38.8944435	5	0.034
-110.2583313	42.6875	2.5	0.0339
-108.0461121	39.0258331	81.5	0.0339
-110.6305542	38.8916664	39.5	0.0339
-109.8619461	42.9225006	45	0.0339
-106.6180573	38.9199982	15	0.0339
-110.4333344	42.6749992	16.5	0.0339
-108.7619444	39.2372222	5	0.0339
-110.4875031	39.1844444	5	0.0339
-107.9822235	38.4180565	16	0.0339
-115.6803333	36.3089444	8	0.0339
-112.8150024	36.6824989	154	0.0339
-114.1361084	36.7688904	105.5	0.0339
-108.2005539	37.6502762	58.5	0.0339
-111.0710297	38.9424667	22.5	0.0339
-107.9938889	38.4952774	48	0.0339
-110.0383301	40.1011124	99	0.0339
-110.3833313	42.6833344	4	0.0339
-107.75	37.5333328	128	0.0339
-111.1788635	40.2114029	29	0.0339
-110.171196	41.3158073	46	0.0339
-109.9944458	40.8583336	19	0.0339
-108.3105545	36.6888885	139.5	0.0338
-107.497879	40.4241371	6.5	0.0338
-107.5194473	40.5950012	89	0.0338
-112.1880569	35.4980545	35.5	0.0338
-109.0374985	38.6800003	3.5	0.0338
-113.672226	37.0441666	36.5	0.0338
-106.7563858	40.836113	118	0.0338
-108.7129288	41.5582848	11.5	0.0338
-113.1038895	37.0677795	10	0.0338
-110.7866669	39.4511108	5	0.0338
-107.8211136	37.1986122	193	0.0338
-110.3611145	41.1127777	159	0.0338
-107.6163864	38.9852791	132	0.0338
-110.51	42.8205556	9	0.0338
-106.483696	38.7161674	43.5	0.0338
-109.6238861	37.9609985	2.5	0.0338
-107.75	37.5333328	9	0.0338
-108.6741638	36.1597214	10	0.0338
-108.4837341	39.896637	20.5	0.0338
-112.0205536	36.2597237	25.5	0.0338
-110.6111145	38.8944435	33	0.0338
-114.507782	37.802742	44.5	0.0338
-108.9688339	37.1469154	51	0.0338
-111.2874298	39.6191254	101.5	0.0338
-114.4577789	37.4586105	26.5	0.0338
-108.9622192	37.1427765	45.5	0.0338
-107.4058304	36.2883339	105.5	0.0337
-110.9916687	38.9000015	140	0.0337
-114.6769409	36.7125015	82.5	0.0337
-115.1930542	36.2405548	2.5	0.0337
-108.8666687	36.0208321	72	0.0337
-108.3019409	38.146389	5	0.0337
-107.335556	41.518055	73	0.0337
-109.276947	34.2338905	2.5	0.0337
-113.0361099	37.3813896	18	0.0337
-108.9688339	37.1469154	4	0.0337
-110.4866638	41.1869431	25.5	0.0337
-107.8777771	38.3927765	93.5	0.0337
-108.6469421	40.8886108	2.5	0.0337
-109.8675003	42.7702789	26	0.0337
-107.7277756	37.8499985	137	0.0337
-110.0707245	43.4275818	116	0.0337
-110.3466644	42.7122231	6	0.0337
-107.9444427	38.5155563	59.5	0.0337
-110.7833328	39.1583328	127.5	0.0336
-114.6930542	36.7194443	143.5	0.0336
-107.359726	36.4891663	25.5	0.0336
-106.7638855	40.7688904	19	0.0336
-108.2277756	37.3291664	86.5	0.0336
-109.3830556	39.6255556	33	0.0336
-113.3397217	36.9911118	87.5	0.0336
-108.5866699	36.2147217	26.5	0.0336
-110.3833313	42.6833344	16.5	0.0336
-107.4691696	38.669445	54	0.0336
-107.8211136	37.1986122	9	0.0336
-107.6163864	38.9852791	102	0.0336
-105.8813858	39.9044456	4	0.0336
-109.8381958	37.4599991	2.5	0.0336
-108.8649979	36.0752792	14	0.0336
-109.9700012	35.5574989	110.5	0.0336
-106.1978302	39.3803482	72.5	0.0336
-114.7816667	36.1427778	13	0.0336
-109.5116667	40.0047222	3	0.0336
-109.9372253	40.8916664	77.5	0.0336
-112.9977798	37.3858337	7.5	0.0336
-108.2928619	35.8850403	16.5	0.0336
-110.1610031	41.2350006	56	0.0336
-113.3397217	36.9911118	123	0.0336
-107.8330383	38.4001808	15	0.0336
-110.3046389	40.1795833	120	0.0336
-108.8294449	37.0991669	108	0.0336
-108.0538864	38.3744431	32	0.0336
-109.2916306	38.4816611	27.5	0.0336
-111.2491684	39.6555557	133.5	0.0336
-108.6233368	37.7341652	10	0.0335
-107.8780594	39.123333	6.5	0.0335
-108.8311111	39.2544444	5	0.0335
-108.7983322	39.5111122	44	0.0335
-113.8022232	37.3297234	3.5	0.0335
-109.1988907	33.9716682	132	0.0335
-107.4981537	40.4202461	4	0.0335
-107.7825012	36.9088898	4	0.0335
-109.2669444	39.4583333	82.5	0.0335
-110.1627808	39.0183334	64.5	0.0335
-107.9444427	38.5155563	104.5	0.0335
-108.7880554	36.7361107	31.5	0.0335
-111.3058222	39.6177306	22.5	0.0335
-107.8477317	38.385524	2	0.0335
-110.480278	41.877224	6.5	0.0335
-108.6416702	35.5994453	7.5	0.0335
-106.2527771	39.4897232	96.5	0.0335
-111.3058222	39.6177306	6.5	0.0335
-110.0122223	37.5786095	3.5	0.0335
-109.9460144	41.0546684	32	0.0335
-107.4076004	40.8332977	1.5	0.0335
-113.0361099	37.3813896	29.5	0.0335
-108.8294449	37.0991669	47	0.0335
-107.4780579	41.2297211	94	0.0335
-108.2655563	38.0763893	5	0.0335
-110.0707245	43.4275818	92	0.0335
-108.1428909	39.657196	18	0.0335
-114.4833298	36.6077766	36.5	0.0334
-110.539444	41.540554	24.5	0.0334
-106.7236099	40.8005562	27	0.0334
-108.6650009	35.0005569	2.5	0.0334
-107.9444427	38.5155563	86.5	0.0334
-111.0680542	39.1727791	123.5	0.0334
-109.7405014	43.000473	48.5	0.0334
-110.9301529	35.0380974	37	0.0334
-110.0707245	43.4275818	44	0.0334
-109.9877777	37.6049995	2.5	0.0334
-111.1694412	37.8097496	13	0.0334
-108.1872253	38.665554	33.5	0.0334
-108.9738889	37.4644444	2	0.0334
-108.8613892	36.0147209	85	0.0334
-108.3008347	40.8780556	10	0.0334
-108.2319412	37.6844444	37.5	0.0334
-105.9805527	39.8138885	41.5	0.0334
-108.5827789	34.9702797	27	0.0334
-114.2369444	36.5669444	33.5	0.0334
-111.043335	38.9291649	77.5	0.0334
-107.4041672	38.6427765	83	0.0334
-105.878891	40.4638901	39	0.0333
-113.0722198	37.3597221	55	0.0333
-107.7388916	37.5013885	40.5	0.0333
-110.2583313	42.6875	12.5	0.0333
-111.339785	38.04802	84.5	0.0333
-112.1016541	37.0716896	33.5	0.0333
-106.7480545	40.8197212	77.5	0.0333
-110.6111145	38.8944435	15	0.0333
-111.1694412	37.8097496	6	0.0333
-108.9022217	41.7972221	15	0.0333
-108.8130556	39.3666667	36.5	0.0333
-110.7833328	39.1583328	19	0.0333
-109.6100006	38.2070007	45.5	0.0333
-106.6169434	39.7652779	13.5	0.0333
-106.483696	38.7161674	23.5	0.0333
-113.0149994	36.8958321	9	0.0333
-112.1986389	37.195446	105	0.0333
-111.6223984	35.5958595	16.5	0.0332
-109.9649963	40.9061127	38	0.0332
-110.2969437	35.0530548	24	0.0332
-110.9916687	38.9000015	68.5	0.0332
-109.3759995	37.583889	132	0.0332
-110.3833313	42.6833344	33	0.0332
-110.2641678	41.9016685	11.5	0.0332
-110.3883362	34.3680573	70	0.0332
-108.2277756	37.3291664	53.5	0.0332
-112.2902756	37.376667	48	0.0332
-107.8320541	40.3155251	115.5	0.0332
-109.9688873	35.5572205	6	0.0332
-110.1483307	35.8188896	79	0.0332
-110.8479691	39.1944084	51	0.0332
-109.0374985	38.6800003	5.5	0.0332
-108.3100815	35.8872604	32	0.0332
-111.0773926	37.6893616	13.5	0.0332
-108.2201157	39.7830276	18.5	0.0332
-108.8666687	36.0208321	14	0.0332
-107.3247223	36.2908325	6	0.0332
-113.8022232	37.3297234	35.5	0.0332
-115.3717299	38.9323336	26	0.0332
-110.2566681	42.853054	65	0.0331
-111.297226	37.5602493	0.5	0.0331
-106.8399963	39.5413895	62	0.0331
-108.9850006	37.4644432	15.5	0.0331
-113.1055527	37.086113	59.5	0.0331
-111.2638855	39.5780563	36.5	0.0331
-111.5796204	35.6064148	3.5	0.0331
-108.7486115	36.4097214	125	0.0331
-108.8586121	36.0172234	33.5	0.0331
-108.8533325	36.0161095	25.5	0.0331
-109.6238861	37.9609985	3	0.0331
-113.7177811	37.2866669	42	0.0331
-109.8675003	42.7702789	13	0.0331
-107.3655548	36.3549995	56	0.0331
-108.7902756	38.2147217	150	0.0331
-105.8869476	39.585556	97.5	0.0331
-108.8947222	37.1316667	77	0.0331
-113.0722198	37.3597221	16.5	0.0331
-108.653	37.245	3.5	0.0331
-108.5866699	36.2147217	72.5	0.0331
-108.5999985	39.1380539	89.5	0.033
-109.8675003	42.7702789	2	0.033
-109.5669479	42.4683342	43.5	0.033
-114.3083267	37.1513672	14	0.033
-111.0710297	38.9424667	51	0.033
-106.5313873	38.8208351	71	0.033
-108.2277756	37.3291664	33	0.033
-108.2201157	39.7830276	20	0.033
-111.76688	38.504559	66	0.033
-108.7713852	34.4602776	29	0.033
-110.2969437	35.0530548	51	0.033
-106.483696	38.7161674	77.5	0.033
-115.3769889	38.9244306	30	0.033
-110.8479691	39.1944084	27	0.033
-106.7480545	40.8197212	5	0.033
-108.9738922	37.4644432	14	0.033
-109.585556	42.5536118	70	0.033
-113.1055527	37.086113	38	0.033
-106.4749756	38.8054733	59	0.033
-108.2942886	39.9224701	18	0.033
-109.9649963	40.9061127	19	0.033
-114.2644424	36.7750015	42	0.033
-107.7277756	37.8499985	89	0.0329
-106.4749756	38.8054733	25.5	0.0329
-114.507782	37.802742	60	0.0329
-109.9547195	42.8711128	25	0.0329
-109.3759995	37.583889	38	0.0329
-108.4179001	39.9333038	74.5	0.0329
-113.0419464	36.9483337	30.5	0.0329
-110.4333344	42.6749992	0	0.0329
-110.3611145	41.1127777	74	0.0329
-110.1483307	35.8188896	2.5	0.0329
-110.3466644	42.7122231	54.5	0.0329
-108.8294449	37.0991669	79	0.0329
-107.8777771	38.3927765	126	0.0329
-109.4109167	42.71225	75	0.0329
-110.5153972	42.6228167	47	0.0329
-110.0799713	43.3605843	28	0.0329
-106.5313873	38.8208351	15	0.0329
-108.5999985	39.1380539	128.5	0.0329
-106.7563858	40.836113	51.5	0.0329
-106.2513885	39.4883347	55	0.0329
-110.3611145	41.1127777	121	0.0328
-109.8675003	42.7702789	6	0.0328
-107.8330383	38.4001808	5	0.0328
-110.1966629	34.4775009	37	0.0328
-108.1102753	38.6552773	42.5	0.0328
-113.8022232	37.3297234	16	0.0328
-111.2127762	39.6802788	91.5	0.0328
-115.3769889	38.9244306	14	0.0328
-109.9547195	42.8711128	85	0.0328
-110.0119476	37.5875015	2.5	0.0328
-108.3097229	36.8022232	119.5	0.0328
-110.1941681	42.4119453	170	0.0328
-109.0220566	38.925972	57	0.0328
-109.6897202	42.8730545	137.5	0.0328
-110.2699966	42.8461113	144.5	0.0328
-108.2319412	37.6844444	22.5	0.0328
-108.8311111	39.2544444	17.5	0.0328
